dNS	 NS	 dE	 E	 
0	100	0.03854780960760155	-60.94006472782412
0	200	0.02661648857022412	-61.02053041913853
0	300	0.02763685839413756	-61.05328600537994
0	400	0.023106950971176016	-61.07302031644873
0	500	0.018325044184029037	-61.08574236733979
0	600	0.018878177898011883	-61.09200025399744
0	700	0.015652415018493116	-61.09652229029081
0	800	0.015363018732975572	-61.09843939444239
0	900	0.013429084704105898	-61.1036764099498
0	1000	0.014087091041690966	-61.103578081493325
