dNS	 NS	 dE	 E	 
0	100	0.048424947412120625	-64.20945387383661
0	200	0.027735556303852642	-64.37418375831176
0	300	0.01816985422209426	-64.41735522254649
0	400	0.012844059622315737	-64.43585985072015
0	500	0.010576703187444922	-64.43964163532324
0	600	0.010308734858854873	-64.44616328170777
0	700	0.009813340665970942	-64.44663781067781
0	800	0.008026393860060271	-64.44834025532973
0	900	0.00807717514720868	-64.44849209424376
0	1000	0.006955456769719864	-64.4489326353304
