dNS	 NS	 dS	 S	 
0	100	0.059094565984909336	1.7329164800622152
0	200	0.0805236729716505	1.8133874360440543
0	300	0.13049039349643055	1.867698499861391
0	400	0.0722475894127923	1.8438260627193006
0	500	0.14822288980309775	1.8416233417720265
0	600	0.08424956593033332	1.804868092130625
0	700	0.07536567262610223	1.8511638160481851
0	800	0.1102532156662178	1.8919228421429675
0	900	0.03137309202750359	1.8263859942208502
0	1000	0.094624226446309	1.8285009375553798
