dNS	 NS	 dS	 S	 
0	100	0.025887197182198562	3.3710913881317994
0	200	0.022169009360325256	3.4019354832808046
0	300	0.02691672120747701	3.3956072299756372
0	400	0.02554943750655427	3.409793328109727
0	500	0.020023654644049996	3.4072979205455214
0	600	0.02253206827600437	3.403637867096156
0	700	0.02269196641977868	3.404630418378068
0	800	0.02295546376008662	3.404089391905373
0	900	0.027732625562696935	3.4094189280771188
0	1000	0.01814247406986209	3.4075433491712763
