dNS	 NS	 dE	 E	 
0	100	0.030172377047867814	-58.268277631910216
0	200	0.024287143157940602	-58.306738008914444
0	300	0.02278657786278872	-58.31140170905618
0	400	0.017859819429965326	-58.32565151791366
0	500	0.016277557114890394	-58.32519858058025
0	600	0.013506716161801637	-58.33483599167927
0	700	0.01466663362913101	-58.33847003903285
0	800	0.014860330554197344	-58.340172018874384
0	900	0.014087874518944768	-58.34281789549172
0	1000	0.013877093122783056	-58.34519074354558
