dNS	 NS	 dE	 E	 
0	50	0.22906142364542556	-60.05555555555556
0	100	0.39999999999999997	-60.8
0	150	0.14740554623801777	-60.977777777777774
0	200	0.0	-61.0
0	250	0.0	-61.0
0	300	0.0	-61.0
0	350	0.0	-61.0
0	400	0.0	-61.0
0	450	0.0	-61.0
0	500	0.0	-61.0
0	550	0.0	-61.0
0	600	0.0	-61.0
0	650	0.0	-61.0
0	700	0.0	-61.0
0	750	0.0	-61.0
0	800	0.0	-61.0
0	850	0.0	-61.0
0	900	0.0	-61.0
0	950	0.0	-61.0
0	1000	0.0	-61.0
