dNS	 NS	 dE	 E	 
0	100	0.7483314773547882	-50.8
0	200	0.6871842709362768	-50.833333333333336
0	300	0.6871842709362768	-50.833333333333336
0	400	0.5385164807134504	-50.9
0	500	0.4422166387140533	-50.93333333333333
0	600	0.3144660377352202	-50.96666666666667
0	700	0.3144660377352202	-50.96666666666667
0	800	0.3144660377352202	-50.96666666666667
0	900	0.0	-51.0
0	1000	0.0	-51.0
