dD	 D	 
0.0023246173359825237	1.1228453623943673
0.041956803443105414	3.2967014067344684
0.18491294941438202	11.626694676317763
0.4648937248814272	30.149676672037067
0.8479079721757774	60.52229453174509
1.2693965487274368	101.6289478714805
1.647852060252217	150.37072737129552
1.9138610710407353	203.0017047912613
2.0458375525136927	255.99611047680577
2.032483506060781	306.60319018335576
1.8814871696851352	353.14865592351833
1.6034943258327417	394.98437027165835
1.2214126821443831	432.32212042704066
0.7575437846173414	466.0431093669013
0.2555059514925413	497.4754415881094
0.3151533536872591	528.132971247453
0.8235237040026318	559.611411141335
1.2802906435992347	593.529855313536
1.6542073960764125	631.0842198538354
1.9221102856331265	673.1512070796874
2.066718086812556	719.8542807668808
2.0696118168746853	770.6040520120284
1.9257311051395742	823.6278772051387
1.6475710788686277	876.1814453316252
1.2717058059145978	924.7511312380535
0.8515532060212211	965.4565849886286
0.46525090532222074	995.4127839616391
0.18808726462531125	1013.6222452338109
0.04397801013268583	1021.734757901941
0.00313005269108335	1023.8363804651327
