G	 dE	 E	 dS	 S	 dm	 m
-0.5	0.003735000075107848	-12.61479741071714	0.008599289341717773	0.45239947312549555	0.023245171705303658	0.010221354166666665
-0.55	0.004240757488229796	-12.75532396122206	0.010353680352512834	0.5562898693227376	0.021711039310433344	0.0019791666666666707
-0.6	0.004097554950091736	-12.913327433025357	0.008595843027333318	0.6634595648102842	0.01677914841774623	-0.022330729166666657
-0.65	0.0039789930002204444	-13.095546437927869	0.009294906742359657	0.8155719555039753	0.01847059577945751	0.009287109375000002
-0.7	0.003971681659807539	-13.293315903413005	0.009892743770670977	0.9909874240869695	0.01798039316272025	-0.018665364583333337
-0.75	0.004313290266724701	-13.536033672801366	0.009724863762169576	1.1732339758898582	0.01674106309115086	-0.009031575520833331
-0.8	0.0035798568742534355	-13.791136377334675	0.007968426209743085	1.3856712948796468	0.014661756549736182	0.012679036458333334
-0.8500000000000001	0.003293880139555527	-14.096004129690268	0.0069926876369821225	1.5572491817374112	0.010980034901830422	0.013128255208333339
-0.9	0.0036082659451256603	-14.434867770876313	0.00655855344216332	1.7415053099729891	0.01020905007681253	-0.001419270833333335
-0.95	0.002624249668287839	-14.805068693629504	0.004652299316421039	1.8804259171972852	0.007249512804038613	0.0105712890625
-1.0	0.0019442132430474743	-15.205779209112539	0.0031484144974084074	1.9960711427628497	0.007038891012003612	-0.004031575520833334
-1.05	0.0021022284380665486	-15.62787206975077	0.0030454698323317685	2.0756772725174444	0.005703441231377868	0.0024316406250000006
-1.1	0.001710110196313649	-16.073461537877268	0.002330185904616651	2.1388454095276948	0.004863255569410632	0.0017464192708333333
-1.15	0.0013938015590257574	-16.535501441348053	0.002216729136974644	2.184349472043459	0.003820810747929182	0.0035319010416666637
-1.2000000000000002	0.0014358995428834535	-17.010215630803966	0.0017480849085419858	2.2193467678626906	0.0038727237072626714	-0.004189453125000001
-1.25	0.0011525175694141057	-17.497381777365714	0.001508527351029576	2.250920626004666	0.003972572028193496	-0.004091796875
-1.3	0.0010554711490165464	-17.99593354185677	0.001386508516677873	2.272061549061136	0.003204797257576798	0.0040104166666666665
-1.35	0.0008863188910104257	-18.49973206852428	0.0013068243881180501	2.290811676512044	0.0033035862948927195	0.0036165364583333336
-1.4	0.0009008909241632511	-19.01088531702365	0.001138262150039504	2.30950897926359	0.00314692343630697	-0.0016487630208333332
-1.4500000000000002	0.0008011058026853651	-19.53085582578578	0.0011756610126581267	2.323806558042345	0.003057486619425333	0.0035611979166666674
