dNS	 NS	 dS	 S	 
0	100	0.07781847210265617	2.690798862901832
0	200	0.11209819848939448	2.696712564062828
0	300	0.06969080791246164	2.7853514328489566
0	400	0.07386258033358577	2.8252395299425146
0	500	0.07864394826448409	2.8628541853171487
0	600	0.09938150906203032	2.8939445856687778
0	700	0.04146064576993504	2.8747692324980476
0	800	0.0608408608792475	2.875683712583926
0	900	0.04959024766975565	2.83800752572734
0	1000	0.059995886681074924	2.881612913498958
