dD	 D	 
0.0001549949025372307	1.0022143078973251
0.0012772551592484997	1.0644832101966017
0.0048475916334836675	1.5164916187444646
0.01338977979881758	3.664322977856839
0.033872558967154034	11.135594963104966
0.06667304321387822	31.37906407470415
0.10306529858553168	75.64235558830727
0.13047312678627618	155.5508713918607
0.1330280369865256	276.2479833465109
0.11705293938674452	430.20962234952646
0.13150098541829974	597.0113655082081
0.15327299730297994	750.611758163968
0.14624824868578126	870.8284390215072
0.10920041047165294	950.199635360255
0.06858039079314035	994.1311107454078
0.03530848448792704	1014.0990111913095
0.013853759445632705	1021.4199836946816
0.0044018264865101275	1023.5014151231246
0.0011811261531458977	1023.9358225010078
0.000253247987892446	1023.9954484377123
