dD	 D	 
8.44766566536968	12.104166666666666
28.72660566273362	154.85416666666666
29.798362537885133	280.8125
30.298089835585102	304.6666666666667
30.153230394780934	307.8333333333333
30.133541872396336	307.9583333333333
30.133541872396336	307.9583333333333
30.133541872396336	307.9583333333333
30.133541872396336	307.9583333333333
30.133541872396336	307.9583333333333
30.133541872396336	307.9583333333333
30.128034889918148	308.1875
29.950551816432302	311.2916666666667
30.60503352811339	343.625
27.915164857769664	435.0625
0.40860251898210137	577.8333333333334
