dD	 D	 
0.036773073559078835	5.302482553264025
0.8620021460769319	98.10799339579494
1.4868460232295782	287.65849498602716
1.2103794458019106	422.9282090202012
0.6750049621921763	483.712026675263
0.307186712374449	504.4683543069114
0.12906579688101533	510.22198977619354
0.04852853881406436	511.6331232323584
0.01643279813630736	511.92741696181474
0.004902549150931602	511.9870091851573
0.0005578253419379961	511.9984139687648
0.0	512.0
0.0	512.0
0.0	512.0
0.0	512.0
0.0	512.0
0.0	512.0
0.0	512.0
9.43116054129176e-05	512.0000947867298
0.000695678347777987	512.002052190066
0.0030337597123982953	512.0113120431607
0.014251736715890658	512.071563137589
0.048006160835395384	512.3709647430617
0.12294735385377238	513.7606992961053
0.30391604041204456	519.5769201247398
0.670588711995582	540.4139616357971
1.2013988719581028	601.3509823337632
1.4930170537848482	737.2187794691522
0.8665209565805696	927.0996183313949
0.03838254510421237	1019.409831306274
