dNS	 NS	 dS	 S	 
0	100	0.4659972009303849	0.734164233044847
0	200	0.33230153067554397	0.6164516990842696
0	300	0.34732701404324384	0.6187850152931451
0	400	0.019480955446453063	0.5109150659393238
0	500	0.019216572648329548	0.5213030782201535
0	600	0.017315119043086108	0.5116509046754695
0	700	0.023394400528830017	0.5192534622291283
0	800	0.029848876861567404	0.5089077405856621
0	900	0.025274387030859095	0.49595241503788196
0	1000	0.01724591901662463	0.5033237019925719
