dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0019999879357228433	1.0040080160320641
0.0019999879357228433	1.0040080160320641
0.0019999879357228433	1.0040080160320641
0.0019999879357228433	1.0040080160320641
0.003995446170987542	1.0100200400801602
0.0054436610206339345	1.0220440881763526
0.0054436610206339345	1.0220440881763526
0.005784145296626275	1.0260521042084167
0.00657807781493286	1.0300601202404809
0.008132900542098361	1.0460921843687374
0.009825174127900946	1.062124248496994
0.011153515753619609	1.0781563126252505
0.012971024137648125	1.1022044088176353
0.016111435605805576	1.1322645290581161
0.018376783922969504	1.1723446893787575
0.02172089144023857	1.2284569138276553
0.02506475448969521	1.2905811623246493
0.031050883757429162	1.3687374749498997
0.03662831846275451	1.464929859719439
0.04179983738838123	1.5571142284569137
0.048591589194233835	1.68937875751503
0.059127510094021486	1.87374749498998
0.07038354676655277	2.118236472945892
0.08281718339713143	2.3987975951903806
0.09695703827377888	2.7334669338677355
0.11181654485345568	3.1142284569138274
0.12847900677105947	3.5511022044088176
0.14923054470830016	4.096192384769539
0.16952627616352808	4.717434869739479
0.1962073143424191	5.50501002004008
0.22307145156346822	6.3927855711422845
0.250052103599714	7.328657314629258
0.2833492580063458	8.539078156312625
0.32396804959599124	9.935871743486974
0.36662513833582916	11.525050100200401
0.4128659657784681	13.38877755511022
0.4618591704184178	15.503006012024048
0.5163082027276868	17.915831663326653
0.5727580331962038	20.603206412825653
0.6315682730715092	23.707414829659317
