G	 dE	 E	 dS	 S	 dm	 m
-0.5	0.0009845107997540174	-12.759502396461935	0.003033548959766745	0.3714861535094072	0.004389722436439836	0.005169270833333335
-0.55	0.0009152169240245353	-12.923492660939587	0.003270861394756343	0.45286549149765376	0.0062127754888039784	0.0034358723958333344
-0.6	0.0009923793518853427	-13.103837470403057	0.003934537700651204	0.5375763932608807	0.005999110816041701	-0.007192382812500001
-0.65	0.00030959537838056377	-13.304245934578585	0.004353821986792539	0.6233154611933446	0.005046424058229459	-0.011707356770833335
-0.7	0.00035751887165337066	-13.520259628899662	0.004783394125697454	0.7235584496508806	0.004952029398858618	-0.0013460286458333332
-0.75	0.0005008943955653092	-13.755088640196073	0.004565645238403658	0.8385712698726411	0.008250682101003982	-0.00881673177083333
-0.8	0.0005208531393437893	-14.011399308346427	0.005710279149011221	0.9499467992153859	0.005222913947635364	-0.002991536458333333
-0.85	0.0005878125636384219	-14.290359600863596	0.0056691021965376166	1.0884819459390154	0.0056244260024148505	-6.998697916666777e-05
-0.9	0.0009839450942992762	-14.593062603035978	0.006821249264967319	1.2666734811861813	0.007702355362498761	0.0010302734375000006
-0.95	0.001732185976823467	-14.939909829579593	0.007555457548035903	1.5066389453902191	0.010534928545645904	0.008699544270833337
-1.0	0.0014925226878771917	-15.310378391866568	0.005967078900714357	1.696689776830713	0.008770983918951897	0.004103190104166666
-1.05	0.0008657399315644149	-15.712372901970747	0.004809575375449087	1.860619098518423	0.008453765537753389	0.002194010416666667
-1.1	0.0010218585401288406	-16.135860812147286	0.004047431765449393	1.9829209233110348	0.006630349442667741	-0.004171549479166665
-1.15	0.000838703955872612	-16.58069005073788	0.003125036569180762	2.0757548602295612	0.006078817587964453	-0.0011832682291666658
-1.2	0.00086546329023673	-17.042706389825838	0.002773444960537631	2.1460730973437148	0.005162768470017067	-0.0042822265625
-1.25	0.0009233868158940193	-17.520380005461014	0.0021154989546484657	2.1961494124113194	0.004094190510740494	3.417968750000005e-05
-1.3	0.0008762153345675015	-18.011737483864923	0.001796303664937892	2.2361985667583166	0.004121334987688797	-0.005161132812499999
-1.35	0.0007240383765326458	-18.512351639786996	0.0016403311327610668	2.265740589626663	0.003344052480324101	0.00024251302083333134
-1.4	0.0007071608477164015	-19.021839833448006	0.0014706113228526443	2.2901102665911703	0.003550933304932412	0.005763346354166666
-1.45	0.0008134491496766167	-19.538230274947495	0.0013558485450445884	2.3104405969199964	0.0029239517193719324	-0.0018082682291666666
