G	 dE	 E	 dS	 S	 dm	 m
-0.5	0	-21.270888306919247	0.00025410270890336784	0.4546651553052593	0.001715275685810663	0.0192640380859375
-0.55	0	-21.543560318868717	0.0003607785523037503	0.5516200022840644	0.0018970458290027126	0.0036436157226562536
-0.6	0	-21.844775506469013	0.00033949735997969565	0.6459861152622051	0.0018203719512545557	-0.0162103271484375
-0.65	0	-22.17543249338265	0.0005843038070668492	0.7624023214498584	0.0019025839407827293	0.04987322998046875
-0.7	0	-22.53664905291947	0.0004976375013837737	0.8809738055280976	0.0018422007063293798	0.0027235717773437472
-0.75	0	-22.929876468053035	0.00035612922697331303	1.002436723952539	0.0014773140348296717	0.026096252441406245
-0.8	0	-23.357129926461905	0.00046212257500555037	1.1642277902638225	0.001493956421202809	-0.02041571044921875
-0.8500000000000001	0	-23.82143133835105	0.00022311085139040387	1.3288098299923758	0.0009645769534288082	0.017951782226562504
-0.9	0	-24.327479625332305	0.00014597475843041615	1.5455881976862025	0.000640662344703097	-0.0033034057617187503
-0.95	0	-24.88190863329064	0.00011977522959113911	1.8200207767663943	0.0004083348808120808	0.008614990234375001
-1.0	0	-25.490989686364763	0.00012725498971758115	2.108759064602091	0.00023717431745403153	0.0011290283203124992
-1.05	0	-26.155119908120934	8.758347819138276e-05	2.3480306730936933	0.0001909809821852839	0.0007527465820312497
-1.1	0	-26.866918277498744	5.4366866303590015e-05	2.508665887457592	0.00012953055618620654	0.0032677612304687497
-1.15	0	-27.616271536342833	5.417067586738151e-05	2.614265741830619	0.000124200488047348	0.0015438232421875
-1.2000000000000002	0	-28.3947599966792	3.972136689142416e-05	2.680766753121453	8.798186372918585e-05	0.0019658203125
-1.25	0	-29.196412408077588	3.1662739077137215e-05	2.727467247041545	6.715869414511969e-05	-0.0012966918945312503
-1.3	0	-30.017053836124305	2.4487799792065347e-05	2.7618608491435714	6.05381997621455e-05	8.215332031249991e-05
-1.35	0	-30.853655685825835	1.9636414240522773e-05	2.789126634247274	5.3426495042036037e-05	-0.0008489379882812502
-1.4	0	-31.70392196446733	2.155262158307491e-05	2.810548286814075	4.442819023583143e-05	-0.00038720703125000007
-1.4500000000000002	0	-32.56604662661405	1.839066349782591e-05	2.8288832741117655	4.905899445762369e-05	-0.0008759765624999999
