dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.001415627058175783	1.002004008016032
0.0019999879357228433	1.0040080160320641
0.0019999879357228433	1.0040080160320641
0.0024470094657750084	1.006012024048096
0.0024470094657750084	1.006012024048096
0.0024470094657750084	1.006012024048096
0.004459042489355386	1.0140280561122244
0.00562507505476413	1.0220440881763526
0.0065685889469019165	1.032064128256513
0.011420023540522146	1.0641282565130261
0.015612159176767015	1.0961923847695392
0.02312979700487461	1.1523046092184368
0.030365528722551632	1.218436873747495
0.042584821888021096	1.3346693386773547
0.06089298207343128	1.5190380761523046
0.08702078424446298	1.8276553106212425
0.11981803708361355	2.2304609218436875
0.1535586493109586	2.7314629258517034
0.2063362920991736	3.531062124248497
0.2705827491735798	4.595190380761523
0.33943373121412534	5.943887775551103
0.42511470434074405	7.755511022044089
0.5316373503011719	10.152304609218437
0.6622877610819428	13.256513026052104
0.8052382355425974	17.102204408817634
0.9745752776804412	21.871743486973948
1.1594564338586193	27.761523046092183
1.3663629657185004	34.8877755511022
1.5895338435648019	43.50501002004008
1.827766177929364	53.54308617234469
2.0565844717630797	64.57114228456913
2.293015491287082	77.67935871743487
2.523685059749201	92.21042084168337
2.740708580537188	108.06613226452906
2.961347148314497	125.8376753507014
3.156771615978883	144.76753507014027
3.3241158034424196	165.07014028056113
3.459761168120438	185.8877755511022
3.5596436001343794	207.2304609218437
3.6235809451664465	229.7314629258517
3.6505901335060478	252.04008016032063
3.636323087020021	274.26653306613224
3.581862355449048	296.2044088176353
3.4904718482006065	317.6693386773547
3.358515451647989	338.34869739478955
3.204195717629284	357.61723446893785
3.024107434118549	375.5070140280561
2.8217265149482142	392.21042084168334
2.607860830608315	407.41082164328657
2.381903898329828	421.35671342685373
