dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0014142114353836745	1.002002002002002
0.002448666969571362	1.004004004004004
0.002448666969571362	1.004004004004004
0.0037368234734101538	1.008008008008008
0.003991459314972231	1.01001001001001
0.005266033627398832	1.018018018018018
0.007824415686765169	1.03003003003003
0.010219736582851056	1.042042042042042
0.013866660599003627	1.0640640640640642
0.019998866581122782	1.0940940940940942
0.022573194705664754	1.1161161161161162
0.03136098826893644	1.1961961961961962
0.03941242646189274	1.2642642642642643
0.04976372028660184	1.3723723723723724
0.062026044147717625	1.5145145145145145
0.07967279476560594	1.7067067067067068
0.10367930341406045	2.033033033033033
0.12549383601705263	2.3713713713713713
0.1572186215322547	2.8218218218218216
0.19030150651629543	3.3603603603603602
0.22706383095418517	4.009009009009009
0.2769662087479854	4.915915915915916
0.33361733736887306	6.031031031031031
0.40369480519534484	7.494494494494495
0.48182493456551184	9.234234234234235
0.5729196456560132	11.348348348348349
0.669839587971857	13.802802802802804
0.7799436672248018	16.873873873873872
0.8989897072502706	20.47147147147147
1.0303354890266445	24.525525525525527
