dD	 D	 
0.030010555989232923	4.548432684905315
0.6949115125202702	77.20438128979423
1.445991285853701	250.42699950631635
1.2585926914567538	393.09191955112226
0.8241778068765374	467.666900176091
0.5043076922389875	497.3819981817549
0.31384938619390473	507.48999014002663
0.2291043920817164	510.50610921048116
0.16947491632125847	511.4207791861427
0.1377435648389954	511.69464906722317
0.10653349787841834	511.8005590835212
0.07006166343512224	511.87641207240813
0.04385634019656605	511.93500695284354
0.016520689856994345	511.97835278254496
0.0049425695371399896	511.9945233994172
0.0020910359269597396	512.0028179176279
0.012670528920577068	512.0166706861651
0.041577682516100965	512.060810779141
0.06650633716974219	512.1170686649542
0.10264536462633636	512.1950991985498
0.13038938313198073	512.2932981071023
0.15943538552239153	512.5685409783305
0.21616840282085287	513.4909329378759
0.3045088984865824	516.5333875682526
0.5049435768308435	526.7125022949044
0.826641900217375	556.5531304133993
1.250397608282279	631.4693991929203
1.4527904004966175	774.6232651931145
0.6973267590002301	947.9799931963994
0.03184266452117187	1020.1971306119763
