dD	 D	 
0.008837714657856042	1.7661569623078117
0.13114391223596414	12.85767108714
0.5997878987727423	53.83170780052059
1.2197326459110838	123.93607325517868
1.7409004839614248	206.53903626568703
2.0442035621594856	286.12720046568285
2.0701264614725434	355.54972944949475
1.8704139158402946	413.1071930400395
1.5694669218276442	461.23805677693485
1.2833975291704358	503.33793491829283
1.2092921091247055	543.1087314909859
1.3900947254832006	584.7234935216362
1.6422037738850466	631.7883104350701
1.8324425625511893	687.4888464309458
1.8334399520446536	753.9582658645145
1.5884750556285927	829.5862498934735
1.1265422790968378	907.5955929974308
0.5569126464175392	973.6825630977179
0.1299121579859777	1012.4346328515478
0.00960366516682112	1023.1005635488528
