dD	 D	 
0.010712565048732027	2.3719827398605355
0.22845186082645186	28.848881796991826
0.8002270490321933	120.49565875634596
1.1861494830743855	245.16879311109366
1.1834330603600922	355.05409221150666
0.9523041173223934	430.1261383688312
0.6481139154860636	473.2433644401066
0.4235822888263717	495.09117044380383
0.25615099967902	505.147893529686
0.15097874461822486	509.3492681006334
0.08758680313786744	511.02551838239646
0.04578111595067245	511.6516370413548
0.020041592196875728	511.88395487740144
0.007182861085836228	511.96616941213586
0.0016982942155990752	511.9932130659881
0.002201079119618898	512.0071898835151
0.00787269154836313	512.0342996680532
0.020448287426205025	512.1153781789006
0.04478482957702938	512.341742673902
0.08535071066779401	512.968543075494
0.14858151096178798	514.64428359803
0.24903823139476713	518.9280272846846
0.4150273008309644	529.0322780483567
0.6525701945997178	551.0848068832216
0.9547709938112442	594.441060969443
1.2157278679522008	669.8952111958117
1.2066029011304165	780.1569741718256
0.8109094415083853	905.0496917453966
0.23079640392975254	996.2650969073372
0.011409852563261113	1022.4561221307446
