dD	 D	 
0.0017092072732775103	1.0884482670505606
0.02476789557698047	2.390282212774383
0.10195078803743789	7.47138121937812
0.25235956400698667	20.333255549514796
0.45297753108945094	45.83325055216388
0.650155846646163	88.54197945356098
0.772027839748532	151.71576558717646
0.7634586014787362	236.18290515281063
0.6216767915013646	339.5151438752708
0.42559742440287973	455.61125897344556
0.3744297086377475	576.0804614843869
0.5396967168425377	691.6139123965363
0.6745803618251172	794.1504476774845
0.6915848338551127	877.5554938063656
0.584495735753436	939.5401635536587
0.40942066134514354	981.0895157616553
0.22934001399548837	1005.6288488343755
0.0950820913491128	1017.878889356609
0.023298754451439266	1022.6591933176694
0.002222383444723431	1023.8726364624109
