dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.5	1.5
0.9433981132056604	1.9
1.3453624047073711	3.3
2.4166091947189146	5.4
3.7429934544425802	9.3
5.827520913733386	16.2
8.224354077980836	27.4
10.853570840972107	45.0
13.535508856337836	70.7
15.33916555748715	106.9
16.734694499751107	155.5
15.744522857171631	216.9
13.34353776177817	290.5
8.947066558375433	374.5
3.407345007480164	465.7
2.9748949561287032	559.5
8.59127464349732	650.7
12.874781551544865	735.2
15.491933384829668	809.0
15.683111936092274	870.2
14.988328792764054	918.5
12.759702190882043	954.3
10.173003489628812	979.9
7.555792479945436	997.1
5.230678732248808	1007.8
3.411744421846396	1014.6
1.9209372712298547	1018.1
1.42828568570857	1020.6
0.5	1021.5
0.0	1022.0
0.0	1022.0
0.0	1022.0
0.0	1022.0
0.3	1022.1
0.48989794855663565	1022.4
0.48989794855663565	1022.6
0.4	1022.8
0.30000000000000004	1022.9
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
0.0	1023.0
