dD	 D	 
0.0	1.0
0.39999999999999997	2.2
1.2688577540449522	6.3
2.6758176320519302	14.2
4.358898943540674	26.0
5.74108003776293	41.2
6.870953354520754	58.3
8.084553172563094	76.8
10.109896141899776	95.7
13.327040181525678	115.3
17.464535493393463	135.3
22.176564206386885	155.0
27.17425251961864	174.6
31.847919869278748	193.9
36.007776937767204	212.8
40.10997382198099	231.3
43.52573951123633	249.1
47.128441518896	266.9
50.95291944530754	284.0
54.54915214739822	300.7
57.84193980149698	316.9
59.09052377496751	333.9
57.78027345037405	351.8
53.14404952579357	370.9
46.04573813068914	391.3
37.70411118167355	412.0
29.834376145647823	432.9
24.0574312843246	452.8
20.819462048765814	471.5
19.494614640972003	489.6
18.62283544468994	506.7
18.44017353497521	523.4
18.461040057374884	540.3
18.423083346714794	557.3
18.481341942618776	574.8
19.474085344374974	592.6
21.81650751151522	611.8
26.180909075125715	631.4
32.58465896706608	652.2
40.094388634820206	672.8
46.60354063802449	692.9
50.77203954934251	712.0
52.513712494928406	730.1
51.597383654600165	747.1
49.286915099243124	764.0
46.308098643757766	780.6
43.53400969357176	797.7
41.139883325065476	815.1
38.913236822448994	832.4
36.6251279861245	850.0
33.33226664959945	867.6
30.2258167797001	885.0
26.914865780828258	902.7
23.18965286501719	920.2
19.24811679100062	936.9
15.80506248010428	953.0
12.289833196589774	968.4
9.318798205777394	982.4
6.794115100585212	995.2
4.1340053217188775	1006.1
2.5475478405713994	1013.9
0.9797958971132713	1019.2
0.45825756949558405	1021.7
0.0	1022.0
