dD	 D	 
0.0	1.0
0.8	3.4
2.238302928559939	10.7
5.39351462406472	24.1
9.682974749528164	43.2
15.258112596255147	66.7
21.97839848578599	92.5
29.380946206682996	119.6
36.699999999999996	146.9
43.837084757086664	174.1
50.21045707818243	200.9
55.812185049503306	227.0
60.47156356503443	252.7
64.53254992637436	277.5
67.56359966727646	302.6
69.4878406629534	327.8
69.18966685857073	353.7
65.62324283361802	381.3
59.778256916708436	410.4
53.16427371835338	440.6
48.5366871551819	470.7
45.69080870372071	499.5
43.75168568181117	526.7
42.4	552.8
41.59194633579919	577.9
41.199635920721434	602.7
42.91957595317083	628.1
46.519780738950175	654.1
51.56209848328518	680.5
56.60256177948132	706.5
60.1784014410486	731.6
60.997131080076215	755.5
59.386951428744005	778.3
55.756613957449034	800.0
51.24060889567961	821.0
46.538156388065055	842.0
41.677331968349414	863.0
36.444615514503646	883.3
31.333847513511643	903.7
25.851305576314708	923.9
20.775947631816944	943.4
15.843295111813072	962.3
11.287603820120548	979.7
7.457211275000863	995.3
4.152107898405339	1007.6
1.7776388834631176	1016.2
0.45825756949558405	1020.7
0.0	1022.0
