dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.4	1.8
1.42828568570857	3.6
3.606937759374287	7.7
7.457211275000863	15.3
13.567977004697495	27.9
22.84928882919554	47.1
35.96734630188889	73.5
51.88410161118722	107.2
70.15988882545354	146.7
89.70111482027411	189.9
108.50695830222135	234.2
125.40877162304079	276.2
138.87119931792913	314.7
147.6806012988842	347.2
152.2130414911942	374.3
151.9362037172181	396.3
148.15198277444685	413.7
141.0419795663688	427.4
131.8717558842681	439.2
121.19224397625452	449.2
109.37549999885715	458.0
96.75954733255008	466.3
83.86232765670174	473.9
70.16273939919964	481.3
55.565816830133976	488.2
40.11595692489461	494.9
24.196074061715056	501.5
7.777531742140304	507.9
8.662563131083086	514.4
25.39685019840059	521.0
41.31876087203003	527.6
56.47796030311293	534.2
71.07805568528165	541.1
84.7788299046407	548.5
98.03473874091776	556.3
110.38591395644644	564.5
122.33004536907522	573.4
133.0978963019326	583.5
142.25754813014316	595.3
149.36947479321202	609.4
153.046398193489	627.0
153.1427112206128	648.9
148.69166082870956	676.3
139.63455875964232	709.3
126.03828783349923	747.5
109.20389187203908	789.9
90.17144780915964	834.1
70.49709213861236	877.6
52.008556988249545	917.1
35.81563904218379	950.8
22.82104292095346	977.0
13.456968455042167	995.9
7.0738956735309575	1008.4
3.3105890714493698	1015.8
1.268857754044952	1019.7
0.48989794855663565	1021.4
0.0	1022.0
0.4	1022.2
0.4	1022.2
0.4	1022.8
