dD	 D	 
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.6000000000000001	1.2
1.8000000000000003	1.6
4.5	2.5
8.738420909981391	4.8
15.206577524216288	7.4
24.568475736194955	12.3
36.60819580367216	18.2
50.10997904609421	25.7
65.04682928475454	34.9
79.59780147717649	45.3
92.72324411926063	57.0
103.7414574796402	70.1
111.80559020013266	84.1
116.61560787476091	100.0
118.27108691476543	117.5
117.29961636765911	137.0
113.67691058433985	158.6
108.00944403152901	182.6
100.81770677812504	209.3
92.15014921311848	238.5
82.25472630797576	270.4
71.4667055348153	304.9
59.74479056788132	341.4
47.31268328894484	380.1
34.85527219804774	420.1
22.729716232280598	461.4
15.31045394493579	503.3
18.8902091041894	545.4
29.791945220142978	587.2
42.66860672672592	628.3
55.471524226399254	667.9
68.1380950716998	706.0
79.84616459166965	741.7
90.520771097025	775.3
100.20459071320036	806.2
108.42398258687973	834.2
115.16618427298874	859.5
120.27007109002638	881.9
122.97841273979756	901.9
123.20978045593621	919.5
120.95044439769538	935.3
115.06676322900545	949.2
106.47610060478361	961.8
94.82979489590811	973.1
80.86804065884124	983.4
65.93944191453247	992.7
50.8865404601256	1000.6
37.07505900197598	1007.2
25.14040572464971	1012.4
15.773712308775004	1016.3
9.0	1019.0
4.5	1020.5
1.8	1021.4
0.6000000000000001	1021.8
0.0	1022.0
0.5	1022.5
0.4	1022.8
0.30000000000000004	1022.9
0.30000000000000004	1022.9
